timestamp_utc,date,Facility ID,Facility Name,State,County,Staffed Beds,ICU Beds,Occupied MedSurg,Occupied ICU,ER Wait Mins,Diverted Transfers,Incoming Transfer Requests,Flu RSV COVID Admissions,Case Mix Index,CMS Overall Rating,Data Source
2026-08-29T15:52:33.214045+00:00,2026-08-29,420015,Prisma Health Baptist Easley Hospital,SC,Pickens,109,12,95,11,67,0,5,3,1.38,4,DATA_CMS_GOV_CCN_KEYED
2026-08-30T15:52:33.214045+00:00,2026-08-30,420078,Prisma Health Greenville Memorial Hospital,SC,Greenville,814,112,694,109,134,7,31,18,2.18,4,DATA_CMS_GOV_CCN_KEYED
2026-08-30T15:52:33.214045+00:00,2026-08-30,420102,Prisma Health Patewood Hospital,SC,Greenville,72,8,59,7,63,0,5,3,1.25,5,DATA_CMS_GOV_CCN_KEYED
2026-08-30T15:52:33.214045+00:00,2026-08-30,420033,Prisma Health Greer Memorial Hospital,SC,Greenville,82,10,70,9,66,0,5,3,1.42,5,DATA_CMS_GOV_CCN_KEYED
2026-08-30T15:52:33.214045+00:00,2026-08-30,420037,Prisma Health Hillcrest Hospital,SC,Greenville,48,6,38,5,63,0,5,3,1.31,4,DATA_CMS_GOV_CCN_KEYED
2026-08-30T15:52:33.214045+00:00,2026-08-30,420015,Prisma Health Baptist Easley Hospital,SC,Pickens,109,12,94,11,66,0,5,3,1.38,4,DATA_CMS_GOV_CCN_KEYED
2026-08-31T15:52:33.214045+00:00,2026-08-31,420078,Prisma Health Greenville Memorial Hospital,SC,Greenville,814,112,694,109,134,7,31,18,2.18,4,DATA_CMS_GOV_CCN_KEYED
2026-08-31T15:52:33.214045+00:00,2026-08-31,420102,Prisma Health Patewood Hospital,SC,Greenville,72,8,58,7,62,0,5,3,1.25,5,DATA_CMS_GOV_CCN_KEYED
2026-08-31T15:52:33.214045+00:00,2026-08-31,420033,Prisma Health Greer Memorial Hospital,SC,Greenville,82,10,68,9,64,0,5,3,1.42,5,DATA_CMS_GOV_CCN_KEYED
2026-08-31T15:52:33.214045+00:00,2026-08-31,420037,Prisma Health Hillcrest Hospital,SC,Greenville,48,6,38,5,61,0,5,3,1.31,4,DATA_CMS_GOV_CCN_KEYED
2026-08-31T15:52:33.214045+00:00,2026-08-31,420015,Prisma Health Baptist Easley Hospital,SC,Pickens,109,12,92,11,64,0,5,3,1.38,4,DATA_CMS_GOV_CCN_KEYED
2026-09-01T15:52:33.214045+00:00,2026-09-01,420078,Prisma Health Greenville Memorial Hospital,SC,Greenville,814,112,694,109,134,8,32,18,2.18,4,DATA_CMS_GOV_CCN_KEYED
2026-09-01T15:52:33.214045+00:00,2026-09-01,420102,Prisma Health Patewood Hospital,SC,Greenville,72,8,59,7,62,0,5,4,1.25,5,DATA_CMS_GOV_CCN_KEYED
2026-09-01T15:52:33.214045+00:00,2026-09-01,420033,Prisma Health Greer Memorial Hospital,SC,Greenville,82,10,71,9,67,0,5,4,1.42,5,DATA_CMS_GOV_CCN_KEYED
2026-09-01T15:52:33.214045+00:00,2026-09-01,420037,Prisma Health Hillcrest Hospital,SC,Greenville,48,6,41,5,66,0,5,4,1.31,4,DATA_CMS_GOV_CCN_KEYED
2026-09-01T15:52:33.214045+00:00,2026-09-01,420015,Prisma Health Baptist Easley Hospital,SC,Pickens,109,12,90,11,63,0,5,4,1.38,4,DATA_CMS_GOV_CCN_KEYED
2026-09-02T15:52:33.214045+00:00,2026-09-02,420078,Prisma Health Greenville Memorial Hospital,SC,Greenville,814,112,694,109,134,8,32,18,2.18,4,DATA_CMS_GOV_CCN_KEYED
2026-09-02T15:52:33.214045+00:00,2026-09-02,420102,Prisma Health Patewood Hospital,SC,Greenville,72,8,62,7,66,0,5,4,1.25,5,DATA_CMS_GOV_CCN_KEYED
2026-09-02T15:52:33.214045+00:00,2026-09-02,420033,Prisma Health Greer Memorial Hospital,SC,Greenville,82,10,71,9,67,0,5,4,1.42,5,DATA_CMS_GOV_CCN_KEYED
2026-09-02T15:52:33.214045+00:00,2026-09-02,420037,Prisma Health Hillcrest Hospital,SC,Greenville,48,6,41,5,67,0,5,4,1.31,4,DATA_CMS_GOV_CCN_KEYED
2026-09-02T15:52:33.214045+00:00,2026-09-02,420015,Prisma Health Baptist Easley Hospital,SC,Pickens,109,12,92,11,65,0,5,4,1.38,4,DATA_CMS_GOV_CCN_KEYED
2026-09-03T15:52:33.214045+00:00,2026-09-03,420078,Prisma Health Greenville Memorial Hospital,SC,Greenville,814,112,694,109,134,8,32,18,2.18,4,DATA_CMS_GOV_CCN_KEYED
2026-09-03T15:52:33.214045+00:00,2026-09-03,420102,Prisma Health Patewood Hospital,SC,Greenville,72,8,60,7,64,0,5,4,1.25,5,DATA_CMS_GOV_CCN_KEYED
2026-09-03T15:52:33.214045+00:00,2026-09-03,420033,Prisma Health Greer Memorial Hospital,SC,Greenville,82,10,66,9,62,0,5,4,1.42,5,DATA_CMS_GOV_CCN_KEYED
2026-09-03T15:52:33.214045+00:00,2026-09-03,420037,Prisma Health Hillcrest Hospital,SC,Greenville,48,6,40,5,64,0,5,4,1.31,4,DATA_CMS_GOV_CCN_KEYED
2026-09-03T15:52:33.214045+00:00,2026-09-03,420015,Prisma Health Baptist Easley Hospital,SC,Pickens,109,12,90,11,63,0,5,4,1.38,4,DATA_CMS_GOV_CCN_KEYED
